ID,Score
5436b503-17d7-5f4d-a355-1827f16ee7d8,0.631435
365bd5e0-1269-5cf4-87d0-fab8afe08cf0,0.996913
848961c8-683d-5549-8aa2-75f719774287,0.993474
91c409bf-f230-59c8-987b-c28f5e0567f6,0.0322288
136fdae1-8546-550e-b309-574a6fc5a186,0.996813
860cb98c-5f19-564f-9f5c-c8948b74569f,0.033267
3c54781c-a0ab-54de-92a6-5fe5193ba125,0.974436
fdefb2b4-0a9d-52e2-a2c0-75d2ed2da048,0.96245
1552b614-4cfa-5f78-8534-04bcea4e8a50,0.98079
43b48d3c-6488-502f-994d-04b106f431f8,0.929382
86c9465b-ff51-509f-a43f-7dc1da993b5b,0.981957
3b3f150a-4dcf-53a0-8b41-bcd436d5d37b,0.989336
3b0157e3-aa7a-533c-884c-ea899b10dc1d,0.998628
ebc34f37-c297-5815-a8b3-5a210413076a,0.977883
00e2bfd8-8d13-5aea-8597-06aa55174cb5,0.0193419
a9c163a0-c4c5-5e73-8603-6c8b7d406db2,0.0433599
f6c58958-efe5-5419-8567-59f46d1765e4,0.00739454
32b1ada5-4c33-5d74-8490-d008cae9b19a,0.978966
95cefe74-fcc7-5a35-93db-dc9a3137dd73,0.993747
7a37d40f-882d-55f3-b54e-942bd590b046,0.992649
f103a9e7-7dda-5a9a-ab22-134299c45c25,0.995474
ec9b8786-8034-5601-bb0f-a35db6e74ccb,0.867916
23a7eb97-6e19-59ab-9278-46d452c66e89,0.99286
846c9c40-5c6a-5265-8c44-f679a6e064bd,0.89587
2fd7ca48-ea1e-522b-969e-0a748964ea24,0.272394
e4d81a74-de0a-5169-a873-580f8087eb9b,0.00643547
a062e83b-8070-5e78-969c-a6457b6fc090,0.982887
b9c83929-77bc-5aa8-b8cf-6efb47ed9dbe,0.996229
f5acee70-04e5-5350-a0bd-ec596b7eb36e,0.979977
3bfbd7d4-5d0a-5f5f-8285-6d67663d955a,0.979919
2a55c3d9-2f8a-58b3-8a34-2950db575e45,0.79274
62f9443f-7feb-5fb0-93d1-285a61633c4d,0.997706
74ac4fab-5430-5ffd-8bde-cbd18768c75a,0.99389
fc614b8a-bdc4-5eb1-aba3-6918ef278206,0.99465
9aff5e26-fda9-5cf5-a4a0-d49abf95e0e9,0.0426613
43012af1-996f-5a89-a135-fa5a01dfe8ba,0.998394
e023690c-b55b-548b-a00b-bf31b5b922bd,0.991059
9c92cd79-56c2-53a2-93fa-7e2053191db6,0.921808
dc916ee9-2a6f-5e3b-9744-f9beb09943ee,0.998546
dd134d87-19a6-53c3-b91f-c2330afd96ce,0.132752
3a6e1bfc-23bc-56e8-b4db-b722ca7f01bf,0.957671
e4e54726-6d1d-5c28-b20e-d5bdc783fd4f,0.83422
a1860685-f7f3-5e41-bd8a-6ef659989d97,0.996057
ac0104a9-2fe0-58ec-9341-8cdc28e7c270,0.00428828
8ee4f342-98e5-5f42-bf2c-9cc5a357915a,0.993339
a673e97f-363e-5d65-bb54-f542a22ce1c5,0.98169
7403407a-d428-57e1-a07c-17b2be1fe45e,0.997472
49085f80-0971-5c89-a9df-86a59d835a7b,0.980683
2fedb821-eeae-5327-b4e1-f1cfe81fcc26,0.00614811
d825b73c-d320-51cd-a299-d69f5cd5fc51,0.999093
8240cceb-ac68-5ef7-8caf-c10cf5e16ece,0.9835
4fb4a22e-3d9b-57a7-84c4-c352e879b984,0.983896
caef77b8-8fda-5139-81ee-610c17f7f0a3,0.0820556
b756e497-87f3-5e82-86b3-e2d65e1b7322,0.0342897
84f9fac6-917a-55cd-8bcc-bb4f72389849,0.987146
6deaf3cb-ea82-5834-99a0-aaba32a92260,0.995985
2721e50c-7cb1-5ca1-996e-3b5c6d00f663,0.0772814
9a1f3047-4c95-57fb-ac83-37f7798061c0,0.990714
d6220543-5535-5020-8ca7-425b7f3592ce,0.997987
6bb49f84-15ff-59d1-a84e-895ced9f4f92,0.980359
48f2f0d1-8f0b-5586-8467-8e0225cacc33,0.0483158
34003996-99a4-5e3f-b9d8-68fb3ee865f4,0.099676
19720785-f181-58d2-a37a-28ee39db8cce,0.0261342
495ac3a2-2bfe-54f6-802a-3e6209997e3b,0.859422
41b9a6d7-a838-5b23-a47b-00107288cab7,0.231633
a7e52e2d-978d-5c95-ab34-642b7627465f,0.988541
224f55df-79f9-50d4-ac67-7f477eb22413,0.988563
7b614ddc-3e97-5345-8c0e-4b91ca51e711,0.343019
70319f78-4b3e-58d4-95e3-e8d09da99494,0.90203
d69af9d5-dd58-5d38-9038-933b3ca0f533,0.0230976
4d18129c-1817-5476-9c38-b9f974d9cf10,0.0222651
aa4c7ff8-f28b-55ac-8c70-dc32f12d38e5,0.126243
ab0115ee-a8ff-54a1-936d-1bb41aa3feaf,0.97896
622c5841-424a-5fab-838e-1f724491868a,0.0710884
0ffcb823-8394-5601-93ea-d6e9aff6abf6,0.998498
8a1f9482-70be-55b5-8ba1-5abe9a050550,0.0742384
2212d198-6d55-5b80-92ad-48ec40a858ae,0.99404
f444950a-4531-55a7-bd00-d65205b8e52f,0.0330323
440efdab-c8a6-5c79-96d2-c52ecb5c9c80,0.999199
ee6228f9-e6b8-573b-a091-71ce0a882182,0.996274
da7e5cbd-a044-5481-85eb-5d7071ebb4a3,0.989609
659a7eb0-35ec-51dc-8c2b-1826530f4efb,0.967972
f24bcb08-a7ef-551f-a732-73137efe42f9,0.390844
96e8f3e7-683f-5d80-b616-c05153fc7a27,0.0524684
b201ba7f-ec2e-5fe8-8b5c-9e8b5843c2f8,0.719434
c2ce399b-624f-5da3-92a8-15e7fcb0e4f3,0.410866
4f34a1ae-25ce-5ab5-8bd6-64f8ee7dc0d0,0.978225
cadd8540-c31c-51f8-a729-92b35d6eac9c,0.971999
99be8353-4a99-5d02-a594-2b6b84e4e754,0.506574
b5d54e18-9877-589a-9c90-148fa724a7e9,0.971585
ac754434-7d09-5c00-9fb9-1b804a2003da,0.993743
9155c3cd-dacf-537d-b333-a2bbf8e247aa,0.994733
e17066e7-a186-5484-91df-78507d9ba377,0.999325
f9346af8-6c7d-51db-adc3-491f1812d166,0.99654
6665f528-bd1d-5236-a280-1b1156a805ab,0.0585353
1eb2555f-699a-5e43-a932-5b2c463886c8,0.995223
70b9c888-7f87-5862-856e-37201374c9df,0.104751
c2465e93-929b-5586-bcf6-2bcf3bcc3306,0.0435391
67e178cd-7ada-50d5-9da5-216bb6109801,0.995311
d09bbded-e50f-5ebf-a016-ee339208a99f,0.937308
deda6c6e-c23e-5ac6-a14c-cae442f731b3,0.0237071
97f5f1a0-0464-5e95-b68e-2471fc427cef,0.996243
bca33ac6-683b-5c1f-b18f-83da1825dc2b,0.0665379
146fa236-e20b-5d54-8a49-2255deaeabd6,0.985471
4720ac74-d0cb-57f8-a66c-2bf776177457,0.9948
a59d9489-1578-5785-afd3-65082b8e2c16,0.973532
70fa78de-7e2e-5f1f-a438-70981b942c96,0.304489
ba07feb0-7efd-5a27-b76a-811c68a10534,0.387217
e58022b6-6a86-5693-9a25-a0f581e10e20,0.997072
67338ce0-68be-5dc0-91eb-490e439abef0,0.995052
50c1a508-d7ea-5bbd-9327-30ff42ed529b,0.941398
dfb3b4ab-50d3-5810-ad75-4fd0038f8aad,0.0209912
074eccbf-46f2-5a4a-99ba-87cd3d8eb483,0.956794
1b5df1d1-de32-5f6d-97c6-0e2a60ed39d4,0.943857
3baa8776-3694-52dd-93d7-ce5d3ce41383,0.0265063
2acae69f-d3be-5f53-a85f-e041efef9b8a,0.97077
aa93544f-81ca-5e49-847c-1b8e6758228b,0.981464
ea6c0d87-e7fb-5fa5-8400-377a705d9a1f,0.00518252
5a423332-929f-51f9-b80d-7ff05bd6f8d0,0.769787
33068f6c-7b89-5030-a77e-e030aaa80e83,0.999561
3aa11603-c840-5309-8953-d63cc17a42cf,0.91465
aa91a911-f4d2-544c-8f41-dbca9db07398,0.143425
3a63cd24-6cdd-5681-8fd5-57e7a4ebaf9d,0.903988
f5f03a00-ea9a-5d0c-adc8-2afa697d8ed5,0.991834
d86f77d1-8282-53e3-8584-bbc5237b980d,0.772127
8dd66849-fb83-572c-a689-2b47f9bd4ec0,0.988271
46189759-e3ae-5e85-9042-9678aa350660,0.0719441
420d3902-1bd6-52fc-94ac-f473e28c00f2,0.139697
71f7864b-b490-5ee8-a010-42eb6011680a,0.847377
de317311-0263-5f64-8ad8-dd4072661e23,0.00774049
14eb5673-1cab-574f-9491-93892c84a376,0.0633317
28c8e354-09e1-5cbd-b275-4f4295a50e34,0.979364
3e25c1df-d47e-5b36-b93d-549f1f2eb92a,0.0887008
eb87c2ec-414f-5ff9-abf5-6aab4d19e0a6,0.0294499
e69b75a5-d1c5-5485-ba27-7e7862e69613,0.983902
4b16d0d0-2cb9-545f-beba-8c72f57b9481,0.429353
38dea3b9-46b3-5980-9a8f-b05e0626b6fb,0.0136995
f4253e51-427e-5592-9185-41f0c105c0d7,0.974822
d7a6c5f9-d18b-504e-ab6d-7643a1b8afc0,0.67142
b8360f75-122d-535a-b7a1-b478196f104c,0.0596347
0efcba5d-6d47-5b06-bf13-3ecd29f72828,0.994771
046f9753-2d53-5057-a4c8-4ec3eecaab7f,0.993745
fafc8dc3-5295-5fd2-bc4a-2bac03d87384,0.993601
f1547eca-27f3-5073-bb24-fc2ac12d288b,0.0577118
5a6ed369-8219-5da5-8444-403894bace72,0.985161
d33fdda7-3498-50c6-9a58-9555d7424d0f,0.990419
1ca8a38a-97b5-50df-9ce4-4d87ef537900,0.391084
663ff04f-b0af-5b55-bde6-b59dbef9d910,0.984259
2eafaf1e-34ba-596a-b260-c3d7329c14a6,0.79866
282c3baa-d48c-50e9-b243-682fa9be901f,0.992331
bfeb245e-abad-5c9a-9961-8af648d3f852,0.983439
101ca6be-ca63-5010-ac40-b41bb88b01e5,0.983445
61151808-8527-50f6-bb5c-045169e6cf8d,0.0169403
2842ef7b-5870-5e0e-8be9-a323d348a4a3,0.0266149
c841130c-628a-57b5-9057-5f96d15d13ae,0.957707
d356fad6-9933-5b84-9a7c-52fe07ab28d8,0.99079
98c5ef92-83e4-5932-8891-12926bf8b154,0.922741
68a4b312-4a96-5dae-8455-39f4b3e9f1da,0.981189
98bd7bc1-26f7-545c-a31e-aa88f525aab4,0.0353948
a0dea0f7-fdf8-5ebd-b2e2-353694253454,0.0212895
c133a355-e6d0-58ca-ab1e-5939c8e21f05,0.995359
848c5e30-365b-5a1e-a9e5-dec76a888510,0.999288
42e0af0b-cf18-53f5-aec8-fcf514fe8e46,0.970996
0431b6c1-06e0-5e5d-a852-c551e305a65a,0.803925
4389731c-7e97-5284-8dbc-a43cfd619522,0.0483911
5ce9c4c6-0a5d-5e40-bae7-295f104cd833,0.951791
9979e7d0-3763-58ab-9f8f-6370d265345e,0.0112203
76512703-b4cf-5d34-8232-c9ba5fd14508,0.992282
61e5bbed-53a3-5776-9728-9911f6cba0ed,0.93498
382ce9e4-32d3-5763-a507-04090953f155,0.0964438
8d47b7bb-3aa5-54bd-9238-0fac53279469,0.985736
36f0a69d-bff9-573c-bf82-fa92b8c80e13,0.803117
9145814e-b970-58ea-9c82-7ddc53521364,0.996142
62e240a1-2421-58b7-96cb-8b0ca24a4846,0.993906
dd4a5b02-cdd8-5f9c-999a-2437a4ceaf83,0.998176
e7e2db8d-501f-563e-9362-da1d1c8be4ef,0.997886
91d990c3-97c7-56b0-80f0-c286f38274de,0.0360149
f5a12a20-aa2e-59f7-8deb-8e514af06b65,0.951051
2c6336df-78b2-5c6f-a75d-c5d8d0675000,0.0104205
da01475c-61a5-571b-b8e5-5fa0ff3d0d4d,0.966613
b74e591f-1efb-54ae-9517-d58dd0eaa9c4,0.995608
24e01121-be98-5131-8805-4f8a5f4238d9,0.706434
2451e0ba-2bb4-596f-b911-221c9c37472e,0.152684
50b25089-60ec-5eef-8170-56ef5b4b9811,0.954648
74f891fd-1f2c-5244-8bef-607f4abd5d96,0.0351313
80eb5b71-582e-5a2b-a23a-e5586f8a94c4,0.943801
526e10ec-c132-50a5-a8d7-af76e4e457f9,0.994174
aca109a3-570f-5714-961a-1298dc07c91d,0.99078
74663690-dbf9-5732-92ff-7c95a4e952d7,0.022101
2d38a22d-927c-5e92-bdf9-2c326fd4dc97,0.965691
18509ebb-e09a-5d36-8b4a-7e4671c7a809,0.0668219
1e5bb335-d414-5f78-9402-f3c11dc30e1b,0.945277
945d6ad5-4954-58bf-ae41-186a42e37ee9,0.969357
472262e9-d7dd-5cd7-b976-e21f9e71f99c,0.049169
aff2c254-13f7-5091-b204-9917715f7dfa,0.00507243
0a7b7563-45dc-5d45-b23c-7079da0ff7bd,0.00827564
deb001e9-1837-5a93-a842-4c64f0502425,0.95477
f88ad15e-d8ac-5b18-9a5a-b16e09ad297c,0.661495
3d89f1b7-1ee0-5294-80e6-f65deb55fa10,0.998918
5a3f6867-bb27-561e-b192-115952259beb,0.998205
93557b93-4677-58ce-be8c-e3daf9c8b73f,0.978717
8b278cd0-5b17-57b7-a10f-95220de61e52,0.0634675
3bac7c3e-ae9c-57fa-af1b-fd58cf0e5cc0,0.971449
fc74dbef-fed2-55f2-97ea-eced55fab71a,0.941172
76e5c94b-e344-55a9-8d17-2a3dc905fefe,0.995593
1b0d5648-586d-583b-a82d-245b7cb90e61,0.0426168
0d8f6f67-e6d0-5b3d-940b-d8f517e2028d,0.987619
9bbf655f-009d-5994-a8a8-ec8f4b421d04,0.00480099
480c6b1f-0952-586e-9606-b71e2da45762,0.121241
601bf87e-9945-58a1-ac9b-53ecd993622d,0.975022
93e88b2b-421f-5369-838f-e4e350c191fb,0.995783
4126824a-48c9-5995-b2ce-a9f7da631715,0.99469
45d2e298-8d10-50e1-b08c-bde19e58ba7b,0.0187134
00ad425c-8c5d-53d6-a826-8a4acc6450c6,0.989504
687c9746-cd0b-53b5-ac42-31669f414d3a,0.99315
c06f72e9-4d4b-5d31-81e5-35f77172943e,0.0330723
3e4e7a49-28f0-5104-99e0-90c43985a8a7,0.00432845
e8d97366-0bc4-5d9c-bade-514cfe93295e,0.999267
7883f966-e9d3-5b8d-82d7-d1d69ef028c4,0.985043
2553a586-4287-5663-b7c3-5422998acaa2,0.993769
c11a579f-9e24-516f-90c8-2ddf071579f3,0.00630883
5ef3a8ed-b18d-59d5-97f3-e30fbc3f7cf5,0.918926
94d90ce1-cd67-56f6-b4f0-a1356b8728d6,0.0445246
18212aa7-46aa-55e9-8f9f-0d7113dbb8a5,0.995493
ed54510a-2fa6-56f8-93a1-c2b0f995ba54,0.999203
3214d09a-72bc-5d7c-b751-681ce6cabdca,0.00768302
99995d09-98d8-591e-b755-6100b5008468,0.975856
c2226039-9a4c-5e21-841a-c3956f5573c2,0.998765
10e3c4b5-452d-502b-a93d-cc4933d452cd,0.990958
6cee568b-6b6e-5d02-8208-85f32c40c4bd,0.979923
6ea62af4-a309-55df-80c0-606c833b21f3,0.973602
7035d6eb-e617-562a-93de-16853075b511,0.986347
14b753aa-e169-58f3-ac57-141adca3507b,0.968054
285cc016-221e-5aae-8f5c-ac92cd61408c,0.986555
20caac40-a07b-5480-b1a2-b2a20e2f2a41,0.968328
f79a14e4-0bf7-5ced-90f9-9d973ac3fd3e,0.930106
4803f422-e0a2-5fdd-96de-2ff2ff1d7fe3,0.024693
a6790e9e-f1d5-55f2-8179-609753142f52,0.979876
5b2a9354-3e1c-544b-b89b-9020b66c6f14,0.984811
cd5c9938-9d39-5fda-bc0f-27e6d82dcb6a,0.762729
1e3f0ad0-97e5-597a-ada3-6e0bbda413fd,0.899106
ff952f9c-8919-5819-82e3-2a4cc54095e1,0.997437
dcfca0dc-7ca7-5fbf-9169-f9ba6e29968b,0.99105
bf0f4e13-a537-5494-a4c8-feb26037b536,0.994722
dc9a9a9b-831d-55b9-ac37-d9625d915273,0.0260775
c9f40520-49ce-5d0f-92fe-93c1608ef4c0,0.987904
9c1cc64f-7747-5c64-95cd-dfaba1d37916,0.0026106
fcb9da9a-52d9-5c73-a176-7eac41190c4d,0.999703
43f61908-e32e-5bd8-9476-992d9fcdb25f,0.998754
238a9688-7495-56e3-92e0-82bd4d641a8d,0.413122
87cc7321-1069-5ec7-8a44-90269bc10b78,0.00968974
899aa3f6-0c14-519f-98a9-105ea21fb6f7,0.996956
49c46a07-50cf-5dd4-bb04-396148cc8494,0.774122
4e56c82f-092d-5f40-9e23-5fa921bd80cb,0.579247
552eb53b-4e5a-582d-bae5-0efb69dc1031,0.995873
48ec6d82-f0ac-5f9c-bb5f-a3858f678f05,0.980689
725ed101-2bbb-50bb-b80e-68753370c711,0.976583
8eaadfae-52af-59aa-bf7e-4fac8fd537f2,0.216181
3a5bd2a2-065e-53d5-b2a0-3df077911d1b,0.999558
a7037b4d-9d69-5a04-a5ba-0759407e2c1c,0.989749
d65a67e4-e730-50a9-bdd0-070648d9d4f6,0.985523
3046fb36-bfbb-5cc1-afad-97bbf1f11165,0.986543
45664200-baa9-589b-8b18-0956d2b40263,0.995045
90fb1a8f-f979-5cb6-a382-94bcab2a19e1,0.0282844
a87a9b1e-327a-53ea-b46b-906a5faa6567,0.996714
c4ef356c-c99b-5acc-af5e-590c4122d772,0.992665
c5f82add-6159-58e9-b764-62e43ec3f2a4,0.0272198
79f8bdbe-1361-5735-be15-7ef6ab5f0bcb,0.698632
ae90fda0-67e8-53fd-aeb2-549106da1f58,0.626149
eaa73d11-d902-5e86-bbf6-69933f04376a,0.0247451
03450281-f42f-5bdf-b78d-58090358bf77,0.0106958
d8a0fce2-3229-58e5-b69c-b339bba2ad4a,0.727108
154f67ae-54e3-5e84-8792-a2c5c00e88ab,0.956916
a050006a-7f1f-5440-a873-aab9d6060d0a,0.97001
9d0aba2c-d531-51b4-9bf3-35d7b6a51fc7,0.910182
5d83fd56-cd74-5068-ae9f-a6b9fbc4222e,0.123143
85a124e9-e785-58e4-a4da-679b415714af,0.999164
0d0e12ea-9e0a-5766-bb48-c251ca058e79,0.0338321
fca335a2-48c8-59a1-845f-d751b959033c,0.110166
39fb9eab-818b-57e9-84eb-d9c0d37c65ef,0.985993
6db9da0d-73f2-53d0-8d7a-ff7da6dbae03,0.00864639
41bd537f-2a4d-573f-9696-f03a6d3ef7db,0.992229
ec610506-0c47-593e-b55c-a75bf0cd15fc,0.0672629
e1bd7e5e-6ba6-5420-8329-1d8ae9ac074e,0.975361
acea884b-59c6-5733-9a11-9a4fb9a83166,0.972023
76f806fb-41e6-5e6f-aecb-3c4dcc4b07fb,0.966395
c470be4b-2e58-5ab4-8f34-b5d81c8fa409,0.0097182
67615ada-a6c5-514e-acbd-e630d058f0d4,0.978729
a1e9274b-400e-528a-ae9e-9ad667ec5fec,0.964579
b72e85cb-a36c-55ff-826a-6f39fde731a0,0.61595
0910d023-dccc-5691-a7c9-9ab751bc23c5,0.989219
02dc7409-1a06-5042-ac06-4557b63f3900,0.986025
a97a0e53-15b0-5a98-a0c4-a45ae39ea84d,0.923485
1818ab76-3b1a-5ab3-93f1-039e6ce8446a,0.153458
42aea5d1-04f4-5088-902d-d7d3ef4fc308,0.849333
be8cb5ba-572f-51d1-920c-aff73c864b0a,0.10525
f77fa4e1-e975-5b66-a153-90de764087fc,0.995675
bc4795e8-0896-522b-956d-5eed0c33f086,0.980043
f085d053-47da-50fd-92d3-626d8fc4df4c,0.0247161
e86042fd-8a5e-574f-8707-9953bb5c9453,0.360521
cdb63fe2-a188-5013-8215-7b1ba339753a,0.711279
4b7cd795-477f-5123-897c-8d7f7377ba2a,0.993119
f38f43e4-f267-599c-9c32-91c965501c0c,0.775771
4d185834-5a9e-56c8-b940-82d98898dd01,0.962524
a7a1c213-75ae-5ac9-98c9-20864b27f809,0.999587
00a77687-71a8-5aad-a23d-f00be2c2fd57,0.989437
22b651c6-29b0-5aef-abb8-2cac47703106,0.00731169
8d1d0f44-c734-58e9-b548-af1872cd0c0c,0.993483
054a8bb6-3360-5570-9354-703f5faa764c,0.970528
56b65345-7ff7-5080-8e37-ea5868e9e55e,0.977256
06afd5b4-6db0-5819-a364-f4ee2a6aaef8,0.0258934
d8a416aa-5c42-521a-bae2-316caa68b554,0.990113
b0a87e0f-e415-5c18-bc4b-91ef46365cfd,0.994526
84e47529-40cd-5c64-b582-8bb43402a954,0.998918
9a9b5b2a-e0b7-5341-92a7-17238fa01a2b,0.988523
7226fdc4-ffc7-5b0f-a0fa-63867275ad7a,0.00899671
00a10ad8-2bcf-5f76-9b2b-859853fa55e1,0.990981
fec84422-7aa5-5d72-9e50-10e120e2f55b,0.98166
df58c431-028b-52d7-9cf2-2df554b738ad,0.999463
8f7f6fd1-7918-5964-ae5c-c769fd7fe442,0.998623
ee22b944-c8cd-582a-bf32-beab3a43f56a,0.981622
12d5e59f-ae80-5394-94af-d6aba07f781c,0.0111274
ffe9bf07-fe59-50a1-88da-68ea4298c7a0,0.0360143
aebdeae7-021b-5913-b561-0a58f0dbe10e,0.0209252
8a6544ae-7c7c-587a-afd9-8128d45517f7,0.484032
e868bae9-f926-51e0-aff9-1588fa396cf6,0.236133
f65c4809-9355-5571-8d34-fc74ab2a03dd,0.996426
381ceaee-52af-5dbe-a45c-6f1936129c04,0.988917
5d0e3a5b-154e-5541-b104-4d733181b38e,0.00495142
7f367721-3704-5ce3-968b-1721a8b60d84,0.0197115
47bb31b4-711f-561b-9c88-0e67ba110751,0.997964
3914cd0b-3467-5483-96da-1004687032bd,0.996915
12113155-d066-53a9-8e40-09e821fdb15d,0.718149
bcd38ffa-a4ce-5b17-8020-d2914e6cbd4c,0.980241
1003eb77-5303-5e34-9067-da2a1ddb63ee,0.979136
4f4b1c34-bba4-52b4-9fb9-98af32922f07,0.985857
4a7634ad-a303-5ebe-bb4e-20561cbe7404,0.0414515
3a6153b8-5317-544a-a4fe-52bf56fd5ac2,0.951031
60e85e83-82bc-5d31-b64e-f3b5ca7573dd,0.0715335
f8059dcb-a5e3-55cc-9e22-d79ccdfafad4,0.0320318
5c79c6a4-3e54-560c-b49e-b609e27dddba,0.124761
fbef09a9-0d8d-53f7-abd5-b12cb74bfd20,0.263342
58447473-d47f-5fe1-82da-4b356429aacd,0.947067
3484e2ae-bc73-5e90-bae6-80f49db9c7cb,0.0169734
660bc86f-7a02-58e9-b9b7-68fc4e13e850,0.940867
04b9f9ad-bde8-51ab-8a9c-44ebfef6f1bb,0.964818
3651674e-f717-5633-911c-78579638c797,0.26834
e6e11c0c-63b6-54e7-ac9b-43a0384f5b29,0.909316
12a42edb-6f55-5ab4-8fb9-2267eb7cb926,0.976253
d4b64cd9-22ca-5f66-a97b-d9efb4b0171d,0.986063
2c072962-11af-5b77-8f0e-d3bcfecd16b5,0.90939
b405a75d-0dbc-570d-9fca-74cddcb542a8,0.38468
981b8c91-33ce-5428-b31a-a9b3e0732cb2,0.840733
946af6fb-10c8-594b-a04c-e6a6a89dea5e,0.0324318
1904123a-daa8-50f8-ad2b-879b412df8b3,0.957641
a284e29e-18ce-532e-8688-bae066fa15f0,0.994179
d6d86555-9ed9-500f-86d9-96932066ec79,0.993289
bf6730aa-b683-526b-b97a-32256e37d86f,0.0697477
fdd41882-9b29-5c6a-9599-a810bb3f4efc,0.973357
a8147a11-4b30-59e5-b141-499939a3d953,0.997319
5847f1e6-40db-5460-8487-29358ea15d68,0.127554
c1be4ff7-80f2-5ab3-9a1e-f455155b3e6e,0.997051
31a2f67e-ff14-50f6-ae02-5f90a3f9fe67,0.0246899
a2a08053-f338-5c08-8cd7-f9fbd3f3b9a1,0.995825
b6b8bea8-76a8-5a17-9c6a-11264e32c1d3,0.252347
97eadbda-d9bf-51d0-8be3-f376e04ee70b,0.97939
48ec424c-9c37-557e-8bd9-3d62c759ec49,0.963303
0eb6c53e-28aa-5a96-8d3a-3b6e19dc0c4c,0.906746
e8d9b704-4692-5174-8f77-b941130cd582,0.888412
cef20d22-abbf-5e4b-971b-aa43abf56982,0.994418
7212e25e-3bc7-587d-aa64-42082accb9a2,0.985638
499f1a73-18f5-51cc-9848-226e02afd747,0.0246067
37bf3eb3-f148-5d91-81a3-9fec5c394317,0.996099
f550642e-c122-5c4d-89e6-abbdc85b29e1,0.995968
10ddd2a0-8fd6-53e8-8699-e5b90fe61120,0.0251358
cae847a3-038a-5639-95ec-8baa0e3abd91,0.993883
21059444-e5c1-5739-bda2-4c167d336a11,0.993871
a4698ebd-4d49-547c-8490-8aea094435a7,0.936258
63a0b74a-b29d-5ee9-97d7-f89db9aa5c28,0.992993
ccbcad0a-2860-5053-ad47-4ddeb2d01476,0.00318423
63521c83-d8fd-51d2-945b-e8e6f3ab1b5c,0.883413
b250e441-1639-5d53-864e-5d886997f976,0.988851
07e628c2-b515-5e39-9f55-3a9c52ce322c,0.909666
829d7357-0b95-5b87-83c7-ea3422182873,0.182434
0ed72389-f97b-53d6-803e-99b15012d8ce,0.987727
9fcc7309-62ad-5812-a523-42307d6e8edc,0.9
cb3e341b-ad17-5e7c-a70f-681112acb01f,0.811532
5a804647-968b-59a6-a387-744ccf0a2edc,0.0120789
88aff607-df15-584d-a5f7-b80b8747d42c,0.0982275
012c9c2d-eb2c-5a9f-bce7-db5c88cf11ab,0.984914
3ee1ee34-c8fd-5e0c-aea2-21872889aa74,0.985597
8e28b797-daf9-5798-b10d-83ad7db1d599,0.967547
22225d99-f69e-565c-aa92-e86eef6ea35b,0.987723
129fb8b7-59ab-5fcb-aa81-173354e4a652,0.959472
c0faad2e-6683-5557-83d7-821ce4f08319,0.994938
816bcae3-8b44-5a57-b435-40501d8c02d0,0.998122
780f098e-eca1-55b5-ab37-20ffe3e08141,0.0530281
2160bc6a-3eb1-5226-aa08-6c4e93a0a25b,0.98502
f54b6c43-e2e2-5f3c-9bfd-cfbe3c29679f,0.955374
99768c51-fa1f-5fcf-b027-b4d8563ca4f1,0.981058
d2b254ab-5d7c-57c7-bc22-8637cab7068f,0.0170178
80190b76-1b52-5a94-be60-4fbca4bfdf3c,0.201099
dc4cd094-4afc-5c2b-984b-53314d07cefa,0.0424758
1e52d757-3caa-557e-9589-809483379440,0.978319
5ff3e790-282e-5a79-8e19-8ce54fb23fab,0.342667
7c2bc319-8203-58e4-a473-70c99fc40d72,0.87919
b7bcedcc-8837-5afb-8c3c-e54513d0e58f,0.638296
404bd13f-419e-5c5e-8ee5-01815c5fb34c,0.994307
ff6a94e9-1c8c-5e87-bb3a-a6cc6ab7e643,0.0138584
be2b2796-956b-53e5-8817-137f38ecc537,0.975191
12269dd3-fa5c-5af1-9f27-65dfa1d2876f,0.0312586
a819c14d-1cfa-5afa-a2cd-c4e943beaae2,0.060741
b0d4e816-1fa4-59ba-8194-75c69ca7765f,0.0144552
2a8698dc-c988-5195-9d37-c80ad6b91ed4,0.0652338
8c9f646e-bffd-5c87-85a4-75e62d2e81ed,0.882297
d82dc717-1e34-53ea-a749-1eca40b00484,0.270487
a9d88a22-51bc-50bb-ae85-ab57e02f5a10,0.973887
ed144320-dbc5-5614-bdc8-f9711a81de49,0.997418
0ac2c5f2-d09e-5d8c-bc49-1c380252b4d1,0.0624018
a7bdb5d3-2872-5cde-ae08-6fdb6be2b35a,0.0298578
048d8d63-0515-58ef-8eca-7f292742e6ad,0.954427
70efc381-441b-51c0-9080-8004134fa73b,0.946712
36079bba-4b4f-5e6b-b3b7-f68fbf8951af,0.992554
b4e6042b-1727-56c5-b85e-8c7fc98a49ab,0.976259
33150a18-2fac-538d-b761-f25d8dec9f10,0.988507
a8076136-c300-5f20-b2ff-0e9080139c7b,0.0544843
dad94283-f6cf-5592-8466-5274f6f91064,0.862736
c7ac101e-e44d-5d28-949d-03b9b0180d10,0.496679
1e747f03-a8f1-5a18-99db-ed22201dbfd6,0.977453
b5733831-2ab9-5a7e-a977-26c1e0a9cc13,0.979934
60c17778-96d6-524f-899e-c6ee50ddb7ed,0.99388
